filepath,label
Datasets\nonsiren\engine\engine_50455-5-0-0.wav,0
Datasets\nonsiren\engine\engine_50661-5-0-0.wav,0
Datasets\nonsiren\engine\engine_50661-5-0-1.wav,0
Datasets\nonsiren\engine\engine_50661-5-0-2.wav,0
Datasets\nonsiren\engine\engine_50661-5-0-3.wav,0
Datasets\nonsiren\engine\engine_50661-5-0-4.wav,0
Datasets\nonsiren\engine\engine_50661-5-0-5.wav,0
Datasets\nonsiren\engine\engine_50668-5-0-0.wav,0
Datasets\nonsiren\engine\engine_50668-5-0-1.wav,0
Datasets\nonsiren\engine\engine_50668-5-0-2.wav,0
Datasets\nonsiren\engine\engine_50668-5-1-0.wav,0
Datasets\nonsiren\engine\engine_50668-5-2-0.wav,0
Datasets\nonsiren\engine\engine_50668-5-3-0.wav,0
Datasets\nonsiren\engine\engine_50668-5-4-0.wav,0
Datasets\nonsiren\engine\engine_50668-5-5-0.wav,0
Datasets\nonsiren\engine\engine_50668-5-5-1.wav,0
Datasets\nonsiren\engine\engine_50668-5-5-2.wav,0
Datasets\nonsiren\engine\engine_50668-5-6-0.wav,0
Datasets\nonsiren\engine\engine_50668-5-7-0.wav,0
Datasets\nonsiren\engine\engine_50898-5-0-0.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-0.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-1.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-10.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-2.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-3.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-4.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-5.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-6.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-7.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-8.wav,0
Datasets\nonsiren\engine\engine_62564-5-0-9.wav,0
Datasets\nonsiren\engine\engine_62566-5-0-0.wav,0
Datasets\nonsiren\engine\engine_62566-5-0-1.wav,0
Datasets\nonsiren\engine\engine_62566-5-0-2.wav,0
Datasets\nonsiren\engine\engine_62566-5-0-3.wav,0
Datasets\nonsiren\engine\engine_62566-5-0-4.wav,0
Datasets\nonsiren\engine\engine_62566-5-0-5.wav,0
Datasets\nonsiren\engine\engine_62566-5-0-6.wav,0
Datasets\nonsiren\engine\engine_62566-5-0-7.wav,0
Datasets\nonsiren\engine\engine_62566-5-1-0.wav,0
Datasets\nonsiren\engine\engine_62566-5-1-1.wav,0
Datasets\nonsiren\engine\engine_62566-5-2-0.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-0.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-1.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-10.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-2.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-3.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-4.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-5.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-6.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-7.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-8.wav,0
Datasets\nonsiren\engine\engine_62567-5-0-9.wav,0
Datasets\nonsiren\engine\engine_62567-5-1-0.wav,0
Datasets\nonsiren\engine\engine_62567-5-1-1.wav,0
Datasets\nonsiren\engine\engine_6988-5-0-0.wav,0
Datasets\nonsiren\engine\engine_6988-5-0-1.wav,0
Datasets\nonsiren\engine\engine_6988-5-0-2.wav,0
Datasets\nonsiren\engine\engine_6988-5-0-3.wav,0
Datasets\nonsiren\engine\engine_6988-5-0-4.wav,0
Datasets\nonsiren\engine\engine_6988-5-0-5.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-0.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-1.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-10.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-11.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-12.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-13.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-14.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-15.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-16.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-17.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-2.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-3.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-4.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-5.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-6.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-7.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-8.wav,0
Datasets\nonsiren\engine\engine_78651-5-0-9.wav,0
Datasets\nonsiren\engine\engine_81068-5-0-0.wav,0
Datasets\nonsiren\engine\engine_81068-5-0-1.wav,0
Datasets\nonsiren\engine\engine_81068-5-0-2.wav,0
Datasets\nonsiren\engine\engine_81068-5-0-3.wav,0
Datasets\nonsiren\engine\engine_81068-5-0-4.wav,0
Datasets\nonsiren\engine\engine_81068-5-0-5.wav,0
Datasets\nonsiren\engine\engine_81068-5-1-0.wav,0
Datasets\nonsiren\engine\engine_81068-5-2-0.wav,0
Datasets\nonsiren\engine\engine_83680-5-0-0.wav,0
Datasets\nonsiren\engine\engine_83680-5-0-1.wav,0
Datasets\nonsiren\engine\engine_83680-5-0-2.wav,0
Datasets\nonsiren\engine\engine_83680-5-0-3.wav,0
Datasets\nonsiren\engine\engine_89724-5-0-0.wav,0
Datasets\nonsiren\engine\engine_89724-5-0-1.wav,0
Datasets\nonsiren\engine\engine_89724-5-0-2.wav,0
Datasets\nonsiren\engine\engine_89724-5-0-3.wav,0
Datasets\nonsiren\engine\engine_89724-5-0-4.wav,0
Datasets\nonsiren\engine\engine_89724-5-0-5.wav,0
Datasets\nonsiren\engine\engine_89948-5-0-0.wav,0
Datasets\nonsiren\engine\engine_91209-5-0-0.wav,0
Datasets\nonsiren\engine\engine_91209-5-0-1.wav,0
Datasets\nonsiren\engine\engine_91209-5-0-2.wav,0
Datasets\nonsiren\engine\engine_91209-5-1-0.wav,0
Datasets\nonsiren\engine\engine_91209-5-1-1.wav,0
Datasets\nonsiren\engine\engine_91209-5-1-2.wav,0
Datasets\nonsiren\engine\engine_91209-5-1-3.wav,0
Datasets\nonsiren\engine\engine_91209-5-1-4.wav,0
Datasets\nonsiren\engine\engine_91209-5-1-5.wav,0
Datasets\nonsiren\engine\engine_91533-5-0-0.wav,0
Datasets\nonsiren\engine\engine_91533-5-0-1.wav,0
Datasets\nonsiren\engine\engine_91533-5-0-2.wav,0
Datasets\nonsiren\engine\engine_91533-5-0-3.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-0.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-10.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-13.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-14.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-15.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-2.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-21.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-22.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-25.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-27.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-28.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-29.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-31.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-33.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-34.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-6.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-8.wav,0
Datasets\nonsiren\engine\engine_94632-5-0-9.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-11.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-13.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-14.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-17.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-18.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-19.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-2.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-23.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-26.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-28.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-30.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-7.wav,0
Datasets\nonsiren\engine\engine_94632-5-1-9.wav,0
Datasets\nonsiren\engine\engine_94710-5-0-0.wav,0
Datasets\nonsiren\engine\engine_94710-5-0-1.wav,0
Datasets\nonsiren\engine\engine_94710-5-0-2.wav,0
Datasets\nonsiren\engine\engine_94710-5-0-3.wav,0
Datasets\nonsiren\engine\engine_94710-5-1-0.wav,0
Datasets\nonsiren\engine\engine_95077-5-0-0.wav,0
Datasets\nonsiren\traffic\sound_401.wav,0
Datasets\nonsiren\traffic\sound_402.wav,0
Datasets\nonsiren\traffic\sound_403.wav,0
Datasets\nonsiren\traffic\sound_404.wav,0
Datasets\nonsiren\traffic\sound_405.wav,0
Datasets\nonsiren\traffic\sound_406.wav,0
Datasets\nonsiren\traffic\sound_407.wav,0
Datasets\nonsiren\traffic\sound_408.wav,0
Datasets\nonsiren\traffic\sound_409.wav,0
Datasets\nonsiren\traffic\sound_410.wav,0
Datasets\nonsiren\traffic\sound_411.wav,0
Datasets\nonsiren\traffic\sound_412.wav,0
Datasets\nonsiren\traffic\sound_413.wav,0
Datasets\nonsiren\traffic\sound_414.wav,0
Datasets\nonsiren\traffic\sound_415.wav,0
Datasets\nonsiren\traffic\sound_416.wav,0
Datasets\nonsiren\traffic\sound_417.wav,0
Datasets\nonsiren\traffic\sound_418.wav,0
Datasets\nonsiren\traffic\sound_419.wav,0
Datasets\nonsiren\traffic\sound_420.wav,0
Datasets\nonsiren\traffic\sound_421.wav,0
Datasets\nonsiren\traffic\sound_422.wav,0
Datasets\nonsiren\traffic\sound_423.wav,0
Datasets\nonsiren\traffic\sound_424.wav,0
Datasets\nonsiren\traffic\sound_425.wav,0
Datasets\nonsiren\traffic\sound_426.wav,0
Datasets\nonsiren\traffic\sound_427.wav,0
Datasets\nonsiren\traffic\sound_428.wav,0
Datasets\nonsiren\traffic\sound_429.wav,0
Datasets\nonsiren\traffic\sound_430.wav,0
Datasets\nonsiren\traffic\sound_431.wav,0
Datasets\nonsiren\traffic\sound_432.wav,0
Datasets\nonsiren\traffic\sound_433.wav,0
Datasets\nonsiren\traffic\sound_434.wav,0
Datasets\nonsiren\traffic\sound_435.wav,0
Datasets\nonsiren\traffic\sound_436.wav,0
Datasets\nonsiren\traffic\sound_437.wav,0
Datasets\nonsiren\traffic\sound_438.wav,0
Datasets\nonsiren\traffic\sound_439.wav,0
Datasets\nonsiren\traffic\sound_440.wav,0
Datasets\nonsiren\traffic\sound_441.wav,0
Datasets\nonsiren\traffic\sound_442.wav,0
Datasets\nonsiren\traffic\sound_443.wav,0
Datasets\nonsiren\traffic\sound_444.wav,0
Datasets\nonsiren\traffic\sound_445.wav,0
Datasets\nonsiren\traffic\sound_446.wav,0
Datasets\nonsiren\traffic\sound_447.wav,0
Datasets\nonsiren\traffic\sound_448.wav,0
Datasets\nonsiren\traffic\sound_449.wav,0
Datasets\nonsiren\traffic\sound_450.wav,0
Datasets\nonsiren\traffic\sound_451.wav,0
Datasets\nonsiren\traffic\sound_452.wav,0
Datasets\nonsiren\traffic\sound_453.wav,0
Datasets\nonsiren\traffic\sound_454.wav,0
Datasets\nonsiren\traffic\sound_455.wav,0
Datasets\nonsiren\traffic\sound_456.wav,0
Datasets\nonsiren\traffic\sound_457.wav,0
Datasets\nonsiren\traffic\sound_458.wav,0
Datasets\nonsiren\traffic\sound_459.wav,0
Datasets\nonsiren\traffic\sound_460.wav,0
Datasets\nonsiren\traffic\sound_461.wav,0
Datasets\nonsiren\traffic\sound_462.wav,0
Datasets\nonsiren\traffic\sound_463.wav,0
Datasets\nonsiren\traffic\sound_464.wav,0
Datasets\nonsiren\traffic\sound_465.wav,0
Datasets\nonsiren\traffic\sound_466.wav,0
Datasets\nonsiren\traffic\sound_467.wav,0
Datasets\nonsiren\traffic\sound_468.wav,0
Datasets\nonsiren\traffic\sound_469.wav,0
Datasets\nonsiren\traffic\sound_470.wav,0
Datasets\nonsiren\traffic\sound_471.wav,0
Datasets\nonsiren\traffic\sound_472.wav,0
Datasets\nonsiren\traffic\sound_473.wav,0
Datasets\nonsiren\traffic\sound_474.wav,0
Datasets\nonsiren\traffic\sound_475.wav,0
Datasets\nonsiren\traffic\sound_476.wav,0
Datasets\nonsiren\traffic\sound_477.wav,0
Datasets\nonsiren\traffic\sound_478.wav,0
Datasets\nonsiren\traffic\sound_479.wav,0
Datasets\nonsiren\traffic\sound_480.wav,0
Datasets\nonsiren\traffic\sound_481.wav,0
Datasets\nonsiren\traffic\sound_482.wav,0
Datasets\nonsiren\traffic\sound_483.wav,0
Datasets\nonsiren\traffic\sound_484.wav,0
Datasets\nonsiren\traffic\sound_485.wav,0
Datasets\nonsiren\traffic\sound_486.wav,0
Datasets\nonsiren\traffic\sound_487.wav,0
Datasets\nonsiren\traffic\sound_488.wav,0
Datasets\nonsiren\traffic\sound_489.wav,0
Datasets\nonsiren\traffic\sound_490.wav,0
Datasets\nonsiren\traffic\sound_491.wav,0
Datasets\nonsiren\traffic\sound_492.wav,0
Datasets\nonsiren\traffic\sound_493.wav,0
Datasets\nonsiren\traffic\sound_494.wav,0
Datasets\nonsiren\traffic\sound_495.wav,0
Datasets\nonsiren\traffic\sound_496.wav,0
Datasets\nonsiren\traffic\sound_497.wav,0
Datasets\nonsiren\traffic\sound_498.wav,0
Datasets\nonsiren\traffic\sound_499.wav,0
Datasets\nonsiren\traffic\sound_500.wav,0
Datasets\nonsiren\traffic\sound_501.wav,0
Datasets\nonsiren\traffic\sound_502.wav,0
Datasets\nonsiren\traffic\sound_503.wav,0
Datasets\nonsiren\traffic\sound_504.wav,0
Datasets\nonsiren\traffic\sound_505.wav,0
Datasets\nonsiren\traffic\sound_506.wav,0
Datasets\nonsiren\traffic\sound_507.wav,0
Datasets\nonsiren\traffic\sound_508.wav,0
Datasets\nonsiren\traffic\sound_509.wav,0
Datasets\nonsiren\traffic\sound_510.wav,0
Datasets\nonsiren\traffic\sound_511.wav,0
Datasets\nonsiren\traffic\sound_512.wav,0
Datasets\nonsiren\traffic\sound_513.wav,0
Datasets\nonsiren\traffic\sound_514.wav,0
Datasets\nonsiren\traffic\sound_515.wav,0
Datasets\nonsiren\traffic\sound_516.wav,0
Datasets\nonsiren\traffic\sound_517.wav,0
Datasets\nonsiren\traffic\sound_518.wav,0
Datasets\nonsiren\traffic\sound_519.wav,0
Datasets\nonsiren\traffic\sound_520.wav,0
Datasets\nonsiren\traffic\sound_521.wav,0
Datasets\nonsiren\traffic\sound_522.wav,0
Datasets\nonsiren\traffic\sound_523.wav,0
Datasets\nonsiren\traffic\sound_524.wav,0
Datasets\nonsiren\traffic\sound_525.wav,0
Datasets\nonsiren\traffic\sound_526.wav,0
Datasets\nonsiren\traffic\sound_527.wav,0
Datasets\nonsiren\traffic\sound_528.wav,0
Datasets\nonsiren\traffic\sound_529.wav,0
Datasets\nonsiren\traffic\sound_530.wav,0
Datasets\nonsiren\traffic\sound_531.wav,0
Datasets\nonsiren\traffic\sound_532.wav,0
Datasets\nonsiren\traffic\sound_533.wav,0
Datasets\nonsiren\traffic\sound_534.wav,0
Datasets\nonsiren\traffic\sound_535.wav,0
Datasets\nonsiren\traffic\sound_536.wav,0
Datasets\nonsiren\traffic\sound_537.wav,0
Datasets\nonsiren\traffic\sound_538.wav,0
Datasets\nonsiren\traffic\sound_539.wav,0
Datasets\nonsiren\traffic\sound_540.wav,0
Datasets\nonsiren\traffic\sound_541.wav,0
Datasets\nonsiren\traffic\sound_542.wav,0
Datasets\nonsiren\traffic\sound_543.wav,0
Datasets\nonsiren\traffic\sound_544.wav,0
Datasets\nonsiren\traffic\sound_545.wav,0
Datasets\nonsiren\traffic\sound_546.wav,0
Datasets\nonsiren\traffic\sound_547.wav,0
Datasets\nonsiren\traffic\sound_548.wav,0
Datasets\nonsiren\traffic\sound_549.wav,0
Datasets\nonsiren\traffic\sound_550.wav,0
Datasets\nonsiren\traffic\sound_551.wav,0
Datasets\nonsiren\traffic\sound_552.wav,0
Datasets\nonsiren\traffic\sound_553.wav,0
Datasets\nonsiren\traffic\sound_554.wav,0
Datasets\nonsiren\traffic\sound_555.wav,0
Datasets\nonsiren\traffic\sound_556.wav,0
Datasets\nonsiren\traffic\sound_557.wav,0
Datasets\nonsiren\traffic\sound_558.wav,0
Datasets\nonsiren\traffic\sound_559.wav,0
Datasets\nonsiren\traffic\sound_560.wav,0
Datasets\nonsiren\traffic\sound_561.wav,0
Datasets\nonsiren\traffic\sound_562.wav,0
Datasets\nonsiren\traffic\sound_563.wav,0
Datasets\nonsiren\traffic\sound_564.wav,0
Datasets\nonsiren\traffic\sound_565.wav,0
Datasets\nonsiren\traffic\sound_566.wav,0
Datasets\nonsiren\traffic\sound_567.wav,0
Datasets\nonsiren\traffic\sound_568.wav,0
Datasets\nonsiren\traffic\sound_569.wav,0
Datasets\nonsiren\traffic\sound_570.wav,0
Datasets\nonsiren\traffic\sound_571.wav,0
Datasets\nonsiren\traffic\sound_572.wav,0
Datasets\nonsiren\traffic\sound_573.wav,0
Datasets\nonsiren\traffic\sound_574.wav,0
Datasets\nonsiren\traffic\sound_575.wav,0
Datasets\nonsiren\traffic\sound_576.wav,0
Datasets\nonsiren\traffic\sound_577.wav,0
Datasets\nonsiren\traffic\sound_578.wav,0
Datasets\nonsiren\traffic\sound_579.wav,0
Datasets\nonsiren\traffic\sound_580.wav,0
Datasets\nonsiren\traffic\sound_581.wav,0
Datasets\nonsiren\traffic\sound_582.wav,0
Datasets\nonsiren\traffic\sound_583.wav,0
Datasets\nonsiren\traffic\sound_584.wav,0
Datasets\nonsiren\traffic\sound_585.wav,0
Datasets\nonsiren\traffic\sound_586.wav,0
Datasets\nonsiren\traffic\sound_587.wav,0
Datasets\nonsiren\traffic\sound_588.wav,0
Datasets\nonsiren\traffic\sound_589.wav,0
Datasets\nonsiren\traffic\sound_590.wav,0
Datasets\nonsiren\traffic\sound_591.wav,0
Datasets\nonsiren\traffic\sound_592.wav,0
Datasets\nonsiren\traffic\sound_593.wav,0
Datasets\nonsiren\traffic\sound_594.wav,0
Datasets\nonsiren\traffic\sound_595.wav,0
Datasets\nonsiren\traffic\sound_596.wav,0
Datasets\nonsiren\traffic\sound_597.wav,0
Datasets\nonsiren\traffic\sound_598.wav,0
Datasets\nonsiren\traffic\sound_599.wav,0
Datasets\nonsiren\traffic\sound_600.wav,0
Datasets\nonsiren\traffic\sound_601.wav,0
Datasets\nonsiren\traffic\sound_602.wav,0
Datasets\nonsiren\traffic\sound_603.wav,0
Datasets\nonsiren\traffic\sound_604.wav,0
Datasets\nonsiren\traffic\sound_605.wav,0
Datasets\nonsiren\traffic\sound_606.wav,0
Datasets\nonsiren\traffic\sound_607.wav,0
Datasets\nonsiren\traffic\sound_608.wav,0
Datasets\nonsiren\traffic\sound_609.wav,0
Datasets\nonsiren\traffic\sound_610.wav,0
Datasets\nonsiren\traffic\sound_611.wav,0
Datasets\nonsiren\traffic\sound_612.wav,0
Datasets\nonsiren\traffic\sound_613.wav,0
Datasets\nonsiren\traffic\sound_614.wav,0
Datasets\nonsiren\traffic\sound_615.wav,0
Datasets\nonsiren\traffic\sound_616.wav,0
Datasets\nonsiren\traffic\sound_617.wav,0
Datasets\nonsiren\traffic\sound_618.wav,0
Datasets\nonsiren\traffic\sound_619.wav,0
Datasets\nonsiren\traffic\sound_620.wav,0
Datasets\nonsiren\traffic\sound_621.wav,0
Datasets\nonsiren\traffic\sound_622.wav,0
Datasets\nonsiren\traffic\sound_623.wav,0
Datasets\nonsiren\traffic\sound_624.wav,0
Datasets\nonsiren\traffic\sound_625.wav,0
Datasets\nonsiren\traffic\sound_626.wav,0
Datasets\nonsiren\traffic\sound_627.wav,0
Datasets\nonsiren\traffic\sound_628.wav,0
Datasets\nonsiren\traffic\sound_629.wav,0
Datasets\nonsiren\traffic\sound_630.wav,0
Datasets\nonsiren\traffic\sound_631.wav,0
Datasets\nonsiren\traffic\sound_632.wav,0
Datasets\nonsiren\traffic\sound_633.wav,0
Datasets\nonsiren\traffic\sound_634.wav,0
Datasets\nonsiren\traffic\sound_635.wav,0
Datasets\nonsiren\traffic\sound_636.wav,0
Datasets\nonsiren\traffic\sound_637.wav,0
Datasets\nonsiren\traffic\sound_638.wav,0
Datasets\nonsiren\traffic\sound_639.wav,0
Datasets\nonsiren\traffic\sound_640.wav,0
Datasets\nonsiren\traffic\sound_641.wav,0
Datasets\nonsiren\traffic\sound_642.wav,0
Datasets\nonsiren\traffic\sound_643.wav,0
Datasets\nonsiren\traffic\sound_644.wav,0
Datasets\nonsiren\traffic\sound_645.wav,0
Datasets\nonsiren\traffic\sound_646.wav,0
Datasets\nonsiren\traffic\sound_647.wav,0
Datasets\nonsiren\traffic\sound_648.wav,0
Datasets\nonsiren\traffic\sound_649.wav,0
Datasets\nonsiren\traffic\sound_650.wav,0
Datasets\nonsiren\traffic\sound_651.wav,0
Datasets\nonsiren\traffic\sound_652.wav,0
Datasets\nonsiren\traffic\sound_653.wav,0
Datasets\nonsiren\traffic\sound_654.wav,0
Datasets\nonsiren\traffic\sound_655.wav,0
Datasets\nonsiren\traffic\sound_656.wav,0
Datasets\nonsiren\traffic\sound_657.wav,0
Datasets\nonsiren\traffic\sound_658.wav,0
Datasets\nonsiren\traffic\sound_659.wav,0
Datasets\nonsiren\traffic\sound_660.wav,0
Datasets\nonsiren\traffic\sound_661.wav,0
Datasets\nonsiren\traffic\sound_662.wav,0
Datasets\nonsiren\traffic\sound_663.wav,0
Datasets\nonsiren\traffic\sound_664.wav,0
Datasets\nonsiren\traffic\sound_665.wav,0
Datasets\nonsiren\traffic\sound_666.wav,0
Datasets\nonsiren\traffic\sound_667.wav,0
Datasets\nonsiren\traffic\sound_668.wav,0
Datasets\nonsiren\traffic\sound_669.wav,0
Datasets\nonsiren\traffic\sound_670.wav,0
Datasets\nonsiren\traffic\sound_671.wav,0
Datasets\nonsiren\traffic\sound_672.wav,0
Datasets\nonsiren\traffic\sound_673.wav,0
Datasets\nonsiren\traffic\sound_674.wav,0
Datasets\nonsiren\traffic\sound_675.wav,0
Datasets\nonsiren\traffic\sound_676.wav,0
Datasets\nonsiren\traffic\sound_677.wav,0
Datasets\nonsiren\traffic\sound_678.wav,0
Datasets\nonsiren\traffic\sound_679.wav,0
Datasets\nonsiren\traffic\sound_680.wav,0
Datasets\nonsiren\traffic\sound_681.wav,0
Datasets\nonsiren\traffic\sound_682.wav,0
Datasets\nonsiren\traffic\sound_683.wav,0
Datasets\nonsiren\traffic\sound_684.wav,0
Datasets\nonsiren\traffic\sound_685.wav,0
Datasets\nonsiren\traffic\sound_686.wav,0
Datasets\nonsiren\traffic\sound_687.wav,0
Datasets\nonsiren\traffic\sound_688.wav,0
Datasets\nonsiren\traffic\sound_689.wav,0
Datasets\nonsiren\traffic\sound_690.wav,0
Datasets\nonsiren\traffic\sound_691.wav,0
Datasets\nonsiren\traffic\sound_692.wav,0
Datasets\nonsiren\traffic\sound_693.wav,0
Datasets\nonsiren\traffic\sound_694.wav,0
Datasets\nonsiren\traffic\sound_695.wav,0
Datasets\nonsiren\traffic\sound_696.wav,0
Datasets\nonsiren\traffic\sound_697.wav,0
Datasets\nonsiren\traffic\sound_698.wav,0
Datasets\nonsiren\traffic\sound_699.wav,0
Datasets\nonsiren\traffic\sound_700.wav,0
Datasets\nonsiren\traffic\sound_701.wav,0
Datasets\nonsiren\traffic\sound_702.wav,0
Datasets\nonsiren\traffic\sound_703.wav,0
Datasets\nonsiren\traffic\sound_704.wav,0
Datasets\nonsiren\traffic\sound_705.wav,0
Datasets\nonsiren\traffic\sound_706.wav,0
Datasets\nonsiren\traffic\sound_707.wav,0
Datasets\nonsiren\traffic\sound_708.wav,0
Datasets\nonsiren\traffic\sound_709.wav,0
Datasets\nonsiren\traffic\sound_710.wav,0
Datasets\nonsiren\traffic\sound_711.wav,0
Datasets\nonsiren\traffic\sound_712.wav,0
Datasets\nonsiren\traffic\sound_713.wav,0
Datasets\nonsiren\traffic\sound_714.wav,0
Datasets\nonsiren\traffic\sound_715.wav,0
Datasets\nonsiren\traffic\sound_716.wav,0
Datasets\nonsiren\traffic\sound_717.wav,0
Datasets\nonsiren\traffic\sound_718.wav,0
Datasets\nonsiren\traffic\sound_719.wav,0
Datasets\nonsiren\traffic\sound_720.wav,0
Datasets\nonsiren\traffic\sound_721.wav,0
Datasets\nonsiren\traffic\sound_722.wav,0
Datasets\nonsiren\traffic\sound_723.wav,0
Datasets\nonsiren\traffic\sound_724.wav,0
Datasets\nonsiren\traffic\sound_725.wav,0
Datasets\nonsiren\traffic\sound_726.wav,0
Datasets\nonsiren\traffic\sound_727.wav,0
Datasets\nonsiren\traffic\sound_728.wav,0
Datasets\nonsiren\traffic\sound_729.wav,0
Datasets\nonsiren\traffic\sound_730.wav,0
Datasets\nonsiren\traffic\sound_731.wav,0
Datasets\nonsiren\traffic\sound_732.wav,0
Datasets\nonsiren\traffic\sound_733.wav,0
Datasets\nonsiren\traffic\sound_734.wav,0
Datasets\nonsiren\traffic\sound_735.wav,0
Datasets\nonsiren\traffic\sound_736.wav,0
Datasets\nonsiren\traffic\sound_737.wav,0
Datasets\nonsiren\traffic\sound_738.wav,0
Datasets\nonsiren\traffic\sound_739.wav,0
Datasets\nonsiren\traffic\sound_740.wav,0
Datasets\nonsiren\traffic\sound_741.wav,0
Datasets\nonsiren\traffic\sound_742.wav,0
Datasets\nonsiren\traffic\sound_743.wav,0
Datasets\nonsiren\traffic\sound_744.wav,0
Datasets\nonsiren\traffic\sound_745.wav,0
Datasets\nonsiren\traffic\sound_746.wav,0
Datasets\nonsiren\traffic\sound_747.wav,0
Datasets\nonsiren\traffic\sound_748.wav,0
Datasets\nonsiren\traffic\sound_749.wav,0
